year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay
2019,12,EV,ExpressJet Airlines LLC,SYR,"Syracuse, NY: Syracuse Hancock International",31,13,6,1,828,195,0,171,0
2019,12,EV,ExpressJet Airlines LLC,TUL,"Tulsa, OK: Tulsa International",109,22,0,0,1219,354,13,181,0
2019,12,EV,ExpressJet Airlines LLC,TUS,"Tucson, AZ: Tucson International",18,5,0,0,264,89,16,159,0
2019,12,EV,ExpressJet Airlines LLC,TVC,"Traverse City, MI: Cherry Capital",2,0,0,0,0,0,0,0,0
2019,12,EV,ExpressJet Airlines LLC,TYS,"Knoxville, TN: McGhee Tyson",127,25,2,0,2493,1173,0,416,0
2019,12,EV,ExpressJet Airlines LLC,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",55,4,0,0,229,39,0,99,0
2019,12,EV,ExpressJet Airlines LLC,XNA,"Fayetteville, AR: Northwest Arkansas Regional",30,4,0,1,247,70,0,15,0
2019,12,F9,Frontier Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",13,1,0,0,87,7,0,8,0
2019,12,F9,Frontier Airlines Inc.,ALB,"Albany, NY: Albany International",21,2,1,0,73,14,0,25,0
2019,12,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",372,96,4,0,6410,2337,17,1078,0
2019,12,F9,Frontier Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",157,27,2,0,1601,255,5,184,0
2019,12,F9,Frontier Airlines Inc.,BDL,"Hartford, CT: Bradley International",34,10,0,0,1000,527,19,64,0
2019,12,F9,Frontier Airlines Inc.,BFM,"Mobile, AL: Mobile Downtown",12,0,0,0,0,0,0,0,0
2019,12,F9,Frontier Airlines Inc.,BIL,"Billings, MT: Billings Logan International",13,2,1,0,114,43,0,0,0
2019,12,F9,Frontier Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",12,3,0,0,96,34,0,62,0
2019,12,F9,Frontier Airlines Inc.,BNA,"Nashville, TN: Nashville International",74,14,1,0,931,151,0,139,0
2019,12,F9,Frontier Airlines Inc.,BOS,"Boston, MA: Logan International",59,15,0,0,1390,217,0,382,0
2019,12,F9,Frontier Airlines Inc.,BTV,"Burlington, VT: Burlington International",13,7,0,0,219,44,0,23,0
2019,12,F9,Frontier Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",69,14,1,0,758,83,0,52,0
2019,12,F9,Frontier Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",34,9,0,0,414,168,0,77,0
2019,12,F9,Frontier Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",18,3,0,0,298,253,0,39,0
2019,12,F9,Frontier Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",17,3,0,0,146,47,0,88,0
2019,12,F9,Frontier Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",315,63,1,0,4351,1543,18,632,0
2019,12,F9,Frontier Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",127,45,0,0,3762,1510,0,301,0
2019,12,F9,Frontier Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",26,11,0,0,698,257,0,63,0
2019,12,F9,Frontier Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",104,8,0,0,446,84,0,84,0
2019,12,F9,Frontier Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",202,40,2,0,2271,637,28,587,0
2019,12,F9,Frontier Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",92,10,0,0,989,280,23,75,0
2019,12,F9,Frontier Airlines Inc.,DEN,"Denver, CO: Denver International",1666,271,17,0,19434,5719,391,3103,0
2019,12,F9,Frontier Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",88,15,1,0,1169,357,0,346,0
2019,12,F9,Frontier Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",46,6,1,0,434,176,9,87,0
2019,12,F9,Frontier Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",105,23,1,0,1766,284,41,202,0
2019,12,F9,Frontier Airlines Inc.,ELP,"El Paso, TX: El Paso International",11,1,0,0,39,16,0,0,0
2019,12,F9,Frontier Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",243,89,1,0,5789,1200,9,2758,0
2019,12,F9,Frontier Airlines Inc.,FAR,"Fargo, ND: Hector International",26,2,2,0,187,21,36,27,0
2019,12,F9,Frontier Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",10,2,0,0,112,18,0,13,0
2019,12,F9,Frontier Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",100,30,2,2,2497,472,59,515,0
2019,12,F9,Frontier Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",14,2,0,0,35,14,0,21,0
2019,12,F9,Frontier Airlines Inc.,GEG,"Spokane, WA: Spokane International",23,7,0,0,591,374,0,140,0
2019,12,F9,Frontier Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",14,4,0,0,153,0,58,95,0
2019,12,F9,Frontier Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",60,12,0,0,1013,21,0,309,0
2019,12,F9,Frontier Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",26,1,2,0,105,0,35,70,0
2019,12,F9,Frontier Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",11,3,0,0,331,83,0,49,0
2019,12,F9,Frontier Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",9,2,0,0,92,8,0,9,0
2019,12,F9,Frontier Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",24,9,0,0,795,598,0,50,0
2019,12,F9,Frontier Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",66,12,3,0,886,216,1,148,0
2019,12,F9,Frontier Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",17,3,0,0,239,101,0,0,0
2019,12,F9,Frontier Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",67,10,0,0,524,229,0,70,0
2019,12,F9,Frontier Airlines Inc.,ISP,"Islip, NY: Long Island MacArthur",200,65,2,0,4242,1232,114,711,0
2019,12,F9,Frontier Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",14,4,0,0,601,339,0,10,0
2019,12,F9,Frontier Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",1044,303,13,2,19602,5141,152,5984,0
2019,12,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",102,24,0,0,1284,343,55,560,0
2019,12,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",93,34,2,0,2677,577,0,1528,0
2019,12,F9,Frontier Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",10,1,0,0,36,36,0,0,0
2019,12,F9,Frontier Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",27,5,0,0,318,79,0,28,0
2019,12,F9,Frontier Airlines Inc.,MCO,"Orlando, FL: Orlando International",1411,435,21,1,29541,8255,265,6565,0
2019,12,F9,Frontier Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",17,4,0,0,114,62,0,31,0
2019,12,F9,Frontier Airlines Inc.,MEM,"Memphis, TN: Memphis International",24,10,0,0,568,279,0,37,0
2019,12,F9,Frontier Airlines Inc.,MIA,"Miami, FL: Miami International",357,100,4,3,6592,1807,30,1348,0
2019,12,F9,Frontier Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",141,26,2,0,1817,282,0,383,0
2019,12,F9,Frontier Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",42,10,0,0,684,292,0,103,0
2019,12,F9,Frontier Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",109,18,0,0,992,417,0,147,0
2019,12,F9,Frontier Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",75,17,2,0,959,436,3,110,0
2019,12,F9,Frontier Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",19,3,0,0,316,34,0,56,0
2019,12,F9,Frontier Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",73,7,0,0,258,184,0,50,0
2019,12,F9,Frontier Airlines Inc.,ONT,"Ontario, CA: Ontario International",56,14,0,0,838,191,23,135,0
2019,12,F9,Frontier Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",214,43,1,0,2077,555,0,332,0
2019,12,F9,Frontier Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",35,7,0,0,292,185,0,49,0
2019,12,F9,Frontier Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",141,40,3,0,2927,1148,9,564,0
2019,12,F9,Frontier Airlines Inc.,PDX,"Portland, OR: Portland International",45,11,0,0,630,142,0,78,0
2019,12,F9,Frontier Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",529,136,9,0,11854,2696,22,2583,0
2019,12,F9,Frontier Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",420,72,2,1,4331,1881,22,850,0
2019,12,F9,Frontier Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",14,2,0,0,220,125,0,0,0
2019,12,F9,Frontier Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",12,1,0,0,29,0,0,29,0
2019,12,F9,Frontier Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",12,2,0,0,116,5,0,6,0
2019,12,F9,Frontier Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",62,14,0,0,756,220,0,82,0
2019,12,F9,Frontier Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",47,5,0,0,331,260,0,18,0
2019,12,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",199,32,1,0,1806,736,37,349,0
2019,12,F9,Frontier Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",18,3,2,0,166,20,0,81,0
2019,12,F9,Frontier Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",471,71,9,0,4428,1493,11,1109,0
2019,12,F9,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International",147,34,2,0,1599,288,11,479,0
2019,12,F9,Frontier Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",42,9,0,0,741,138,0,117,0
2019,12,F9,Frontier Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",14,1,0,0,15,15,0,0,0
2019,12,F9,Frontier Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",33,6,0,0,401,35,19,114,0
2019,12,F9,Frontier Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",124,59,4,1,4436,377,0,3176,0
2019,12,F9,Frontier Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",35,7,1,0,390,137,0,64,0
2019,12,F9,Frontier Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",218,73,2,1,4066,2291,30,882,0
2019,12,F9,Frontier Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",138,26,0,0,1543,523,0,348,0
2019,12,F9,Frontier Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",39,9,0,0,534,85,0,16,0
2019,12,F9,Frontier Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",55,17,0,0,722,192,0,131,0
2019,12,F9,Frontier Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",59,15,0,0,831,113,0,256,0
2019,12,F9,Frontier Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",79,25,1,0,1187,811,0,163,0
2019,12,F9,Frontier Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",48,10,0,1,663,98,0,85,0
2019,12,F9,Frontier Airlines Inc.,TPA,"Tampa, FL: Tampa International",453,97,7,0,6751,2789,58,1378,0
2019,12,F9,Frontier Airlines Inc.,TTN,"Trenton, NJ: Trenton Mercer",282,83,5,1,5638,1675,23,1165,0
2019,12,F9,Frontier Airlines Inc.,TUS,"Tucson, AZ: Tucson International",14,3,0,0,153,13,0,56,0
2019,12,F9,Frontier Airlines Inc.,TYR,"Tyler, TX: Tyler Pounds Regional",9,1,0,0,30,30,0,0,0
2019,12,F9,Frontier Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",21,0,1,0,0,0,0,0,0
2019,12,F9,Frontier Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",14,1,0,0,24,0,0,0,0
2019,12,G4,Allegiant Air,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",90,15,1,0,899,534,22,57,0
2019,12,G4,Allegiant Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20,6,0,0,368,280,0,55,0
2019,12,G4,Allegiant Air,ALB,"Albany, NY: Albany International",30,6,0,0,338,136,78,121,0
2019,12,G4,Allegiant Air,ATW,"Appleton, WI: Appleton International",48,6,1,0,1029,317,685,27,0
2019,12,G4,Allegiant Air,AUS,"Austin, TX: Austin - Bergstrom International",56,15,0,0,743,238,14,115,0
2019,12,G4,Allegiant Air,AVL,"Asheville, NC: Asheville Regional",223,68,0,1,4179,816,112,788,17
2019,12,G4,Allegiant Air,AZA,"Phoenix, AZ: Phoenix - Mesa Gateway",543,196,5,0,10420,3606,197,2241,36
2019,12,G4,Allegiant Air,BGR,"Bangor, ME: Bangor International",29,9,0,0,484,182,16,91,0
2019,12,G4,Allegiant Air,BIL,"Billings, MT: Billings Logan International",39,5,1,0,133,33,0,98,0
2019,12,G4,Allegiant Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",48,7,0,0,217,41,22,121,7
2019,12,G4,Allegiant Air,BLI,"Bellingham, WA: Bellingham International",129,17,0,1,598,92,13,142,0
2019,12,G4,Allegiant Air,BLV,"Belleville, IL: Scott AFB/MidAmerica",77,9,3,1,555,53,137,58,0
2019,12,G4,Allegiant Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",22,4,0,0,134,116,0,5,0
2019,12,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",85,20,1,0,1405,899,62,262,0
2019,12,G4,Allegiant Air,BOI,"Boise, ID: Boise Air Terminal",31,13,0,0,384,53,50,132,0
2019,12,G4,Allegiant Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31,5,0,0,328,227,0,63,0
2019,12,G4,Allegiant Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",28,5,0,1,167,57,24,28,0
2019,12,G4,Allegiant Air,CHA,"Chattanooga, TN: Lovell Field",19,5,0,0,357,182,0,0,0
2019,12,G4,Allegiant Air,CHS,"Charleston, SC: Charleston AFB/International",27,7,0,0,231,19,0,6,21
2019,12,G4,Allegiant Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",68,10,0,0,860,331,223,183,0
2019,12,G4,Allegiant Air,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",12,4,0,0,267,122,0,25,0
2019,12,G4,Allegiant Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",36,6,0,0,400,184,0,108,0
2019,12,G4,Allegiant Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",262,99,0,0,6015,1810,42,1263,102
2019,12,G4,Allegiant Air,DAY,"Dayton, OH: James M Cox/Dayton International",8,1,0,0,66,66,0,0,0
2019,12,G4,Allegiant Air,DEN,"Denver, CO: Denver International",8,6,0,0,224,51,0,94,0
2019,12,G4,Allegiant Air,DSM,"Des Moines, IA: Des Moines International",78,12,1,0,589,253,0,80,41
2019,12,G4,Allegiant Air,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",37,1,3,0,62,0,62,0,0
2019,12,G4,Allegiant Air,ELP,"El Paso, TX: El Paso International",11,1,0,1,30,10,0,0,0
2019,12,G4,Allegiant Air,EUG,"Eugene, OR: Mahlon Sweet Field",51,23,0,0,1071,304,140,100,0
2019,12,G4,Allegiant Air,EVV,"Evansville, IN: Evansville Regional",11,2,0,0,154,11,0,16,0
2019,12,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",58,6,0,0,219,95,19,105,0
2019,12,G4,Allegiant Air,FAR,"Fargo, ND: Hector International",57,13,2,0,517,156,8,115,0
2019,12,G4,Allegiant Air,FAT,"Fresno, CA: Fresno Yosemite International",54,12,0,0,569,59,122,123,0
2019,12,G4,Allegiant Air,FCA,"Kalispell, MT: Glacier Park International",21,5,0,1,205,32,0,148,25
2019,12,G4,Allegiant Air,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",292,137,2,0,9542,2939,701,2152,21
2019,12,G4,Allegiant Air,FNT,"Flint, MI: Bishop International",72,17,3,0,1051,525,103,313,0
2019,12,G4,Allegiant Air,FSD,"Sioux Falls, SD: Joe Foss Field",73,8,1,0,351,86,8,102,0
2019,12,G4,Allegiant Air,FWA,"Fort Wayne, IN: Fort Wayne International",65,9,2,1,613,426,0,93,0
2019,12,G4,Allegiant Air,GFK,"Grand Forks, ND: Grand Forks International",19,4,1,0,121,4,0,48,46
2019,12,G4,Allegiant Air,GJT,"Grand Junction, CO: Grand Junction Regional",19,2,0,0,144,0,0,9,0
2019,12,G4,Allegiant Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",8,1,0,0,51,51,0,0,0
2019,12,G4,Allegiant Air,GRI,"Grand Island, NE: Central Nebraska Regional",30,9,0,0,508,77,24,313,47
2019,12,G4,Allegiant Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",201,74,2,0,5203,1317,506,434,15
2019,12,G4,Allegiant Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",21,4,1,0,108,93,0,15,0
2019,12,G4,Allegiant Air,GSP,"Greer, SC: Greenville-Spartanburg International",37,15,0,0,1485,277,33,80,0
2019,12,G4,Allegiant Air,GTF,"Great Falls, MT: Great Falls International",23,4,1,0,140,9,0,63,0
2019,12,G4,Allegiant Air,HGR,"Hagerstown, MD: Hagerstown Regional-Richard A. Henson Field",16,3,0,0,168,35,39,27,0
2019,12,G4,Allegiant Air,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",41,4,0,1,89,15,13,37,0
2019,12,G4,Allegiant Air,IAG,"Niagara Falls, NY: Niagara Falls International",43,4,0,0,427,395,0,18,0
2019,12,G4,Allegiant Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",17,3,0,0,69,23,14,26,0
2019,12,G4,Allegiant Air,IDA,"Idaho Falls, ID: Idaho Falls Regional",20,8,0,0,208,36,36,48,16
2019,12,G4,Allegiant Air,IND,"Indianapolis, IN: Indianapolis International",166,55,0,0,3881,1130,37,638,0
2019,12,G4,Allegiant Air,JAX,"Jacksonville, FL: Jacksonville International",53,10,0,0,499,49,0,62,0
2019,12,G4,Allegiant Air,LAS,"Las Vegas, NV: McCarran International",830,233,3,0,14063,3436,2376,3359,36
2019,12,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",107,33,0,0,1640,128,159,628,0
2019,12,G4,Allegiant Air,LCK,"Columbus, OH: Rickenbacker International",70,12,0,0,1946,1550,0,130,0
2019,12,G4,Allegiant Air,LEX,"Lexington, KY: Blue Grass",70,16,0,0,869,198,47,160,0
2019,12,G4,Allegiant Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",11,1,0,0,17,0,0,17,0
2019,12,G4,Allegiant Air,LRD,"Laredo, TX: Laredo International",9,0,0,0,0,0,0,0,0
2019,12,G4,Allegiant Air,MCI,"Kansas City, MO: Kansas City International",9,1,0,0,26,0,0,23,0
2019,12,G4,Allegiant Air,MDT,"Harrisburg, PA: Harrisburg International",70,4,0,0,155,88,0,12,0
2019,12,G4,Allegiant Air,MEM,"Memphis, TN: Memphis International",64,17,0,0,971,156,33,165,0
2019,12,G4,Allegiant Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",55,7,0,1,182,71,34,37,0
2019,12,G4,Allegiant Air,MFR,"Medford, OR: Rogue Valley International - Medford",26,3,0,0,272,23,0,6,0
2019,12,G4,Allegiant Air,MLI,"Moline, IL: Quad City International",47,5,0,0,168,128,0,25,0
2019,12,G4,Allegiant Air,MOT,"Minot, ND: Minot International",31,7,0,0,284,106,0,75,45
2019,12,G4,Allegiant Air,MRY,"Monterey, CA: Monterey Regional",9,4,0,0,284,0,0,218,0
2019,12,G4,Allegiant Air,MSO,"Missoula, MT: Missoula International",22,3,0,0,61,21,12,18,0
2019,12,G4,Allegiant Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",39,13,0,0,789,211,296,252,0
2019,12,G4,Allegiant Air,MTJ,"Montrose/Delta, CO: Montrose Regional",4,0,0,0,0,0,0,0,0
2019,12,G4,Allegiant Air,OAK,"Oakland, CA: Metropolitan Oakland International",73,22,0,0,1660,641,45,135,0
2019,12,G4,Allegiant Air,OGD,"Ogden, UT: Ogden-Hinckley",9,1,0,0,20,20,0,0,0
2019,12,G4,Allegiant Air,OGS,"Ogdensburg, NY: Ogdensburg International",11,3,0,0,209,34,133,38,0
2019,12,G4,Allegiant Air,OKC,"Oklahoma City, OK: Will Rogers World",19,4,0,0,319,35,0,82,0
2019,12,G4,Allegiant Air,OMA,"Omaha, NE: Eppley Airfield",43,4,1,0,193,33,16,2,0
2019,12,G4,Allegiant Air,ORF,"Norfolk, VA: Norfolk International",53,11,1,0,687,196,48,105,0
2019,12,G4,Allegiant Air,OWB,"Owensboro, KY: Owensboro Daviess County Regional",9,3,0,0,139,14,28,84,0
2019,12,G4,Allegiant Air,PBG,"Plattsburgh, NY: Plattsburgh International",46,8,0,0,437,218,7,53,0
2019,12,G4,Allegiant Air,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",53,20,0,0,1290,620,45,246,0
2019,12,G4,Allegiant Air,PGD,"Punta Gorda, FL: Punta Gorda Airport",568,127,5,4,9948,2843,683,1303,57
2019,12,G4,Allegiant Air,PIA,"Peoria, IL: General Downing - Peoria International",61,14,0,0,703,427,77,48,0
2019,12,G4,Allegiant Air,PIE,"St. Petersburg, FL: St Pete Clearwater International",663,148,8,0,11912,4151,517,1811,0
2019,12,G4,Allegiant Air,PIT,"Pittsburgh, PA: Pittsburgh International",88,20,2,0,1837,275,109,350,0
2019,12,G4,Allegiant Air,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",29,10,0,0,268,0,0,143,17
2019,12,G4,Allegiant Air,PSM,"Portsmouth, NH: Portsmouth International at Pease",25,6,0,0,316,164,60,92,0
2019,12,G4,Allegiant Air,PSP,"Palm Springs, CA: Palm Springs International",15,2,0,0,72,56,0,16,0
2019,12,G4,Allegiant Air,PVD,"Providence, RI: Theodore Francis Green State",12,2,0,0,86,10,0,9,0
2019,12,G4,Allegiant Air,PVU,"Provo, UT: Provo Municipal",63,15,0,0,441,151,0,51,0
2019,12,G4,Allegiant Air,RAP,"Rapid City, SD: Rapid City Regional",35,4,0,1,153,60,0,11,0
2019,12,G4,Allegiant Air,RDM,"Bend/Redmond, OR: Roberts Field",18,9,0,0,894,469,201,211,0
2019,12,G4,Allegiant Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",22,4,0,0,190,106,44,3,0
2019,12,G4,Allegiant Air,RFD,"Rockford, IL: Chicago/Rockford International",64,16,0,0,995,563,6,158,0
2019,12,G4,Allegiant Air,RIC,"Richmond, VA: Richmond International",39,10,0,0,560,390,0,56,0
2019,12,G4,Allegiant Air,RNO,"Reno, NV: Reno/Tahoe International",32,7,0,0,220,78,32,41,0
2019,12,G4,Allegiant Air,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",24,3,1,0,143,12,0,42,0
2019,12,G4,Allegiant Air,ROC,"Rochester, NY: Greater Rochester International",16,2,1,0,204,132,20,1,0
2019,12,G4,Allegiant Air,SAT,"San Antonio, TX: San Antonio International",9,2,0,0,55,22,0,33,0
2019,12,G4,Allegiant Air,SAV,"Savannah, GA: Savannah/Hilton Head International",75,20,0,0,1771,60,48,252,28
2019,12,G4,Allegiant Air,SBN,"South Bend, IN: South Bend International",71,10,0,0,1892,1647,0,51,0
2019,12,G4,Allegiant Air,SCE,"State College, PA: University Park",18,4,0,0,285,151,0,88,0
2019,12,G4,Allegiant Air,SCK,"Stockton, CA: Stockton Metropolitan",66,11,0,0,471,25,24,108,0
2019,12,G4,Allegiant Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",69,14,1,0,934,415,64,188,0
2019,12,G4,Allegiant Air,SFB,"Sanford, FL: Orlando Sanford International",966,254,10,0,21600,8285,2194,1840,103
2019,12,G4,Allegiant Air,SGF,"Springfield, MO: Springfield-Branson National",72,12,0,0,462,234,0,87,0
2019,12,G4,Allegiant Air,SHV,"Shreveport, LA: Shreveport Regional",9,4,0,0,311,290,0,6,0
2019,12,G4,Allegiant Air,SJU,"San Juan, PR: Luis Munoz Marin International",18,2,0,0,62,39,0,10,0
2019,12,G4,Allegiant Air,SMX,"Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",16,2,0,0,53,0,0,51,0
2019,12,G4,Allegiant Air,SPI,"Springfield, IL: Abraham Lincoln Capital",11,3,0,0,146,83,0,52,0
2019,12,G4,Allegiant Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",203,56,0,0,5247,481,519,755,0
2019,12,G4,Allegiant Air,STC,"St. Cloud, MN: St. Cloud Regional",10,2,0,0,58,18,0,21,0
2019,12,G4,Allegiant Air,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",29,7,2,0,355,25,0,106,0
2019,12,G4,Allegiant Air,SYR,"Syracuse, NY: Syracuse Hancock International",67,13,2,0,814,209,0,425,0
2019,12,G4,Allegiant Air,TOL,"Toledo, OH: Toledo Express",40,9,0,0,487,19,0,17,0
2019,12,G4,Allegiant Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",11,2,0,0,141,0,55,38,0
2019,12,G4,Allegiant Air,TUL,"Tulsa, OK: Tulsa International",30,5,0,0,233,45,0,17,0
2019,12,G4,Allegiant Air,TUS,"Tucson, AZ: Tucson International",26,3,0,0,623,22,32,561,0
2019,12,G4,Allegiant Air,TVC,"Traverse City, MI: Cherry Capital",36,2,1,1,128,15,0,0,0
2019,12,G4,Allegiant Air,TYS,"Knoxville, TN: McGhee Tyson",145,52,0,0,2949,886,45,453,11
2019,12,G4,Allegiant Air,USA,"Concord, NC: Concord Padgett Regional",129,54,0,0,4537,2041,6,654,31
2019,12,G4,Allegiant Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",87,23,1,0,1450,111,16,200,82
2019,12,G4,Allegiant Air,XNA,"Fayetteville, AR: Northwest Arkansas Regional",42,5,0,0,771,0,675,64,0
2019,12,HA,Hawaiian Airlines Inc.,BOS,"Boston, MA: Logan International",22,7,0,0,267,245,22,0,0
2019,12,HA,Hawaiian Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",2996,297,4,0,10560,6699,247,209,53
2019,12,HA,Hawaiian Airlines Inc.,ITO,"Hilo, HI: Hilo International",497,31,0,0,749,560,1,0,0
2019,12,HA,Hawaiian Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",31,12,0,0,516,449,18,0,49
2019,12,HA,Hawaiian Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",763,67,0,0,1784,1175,12,74,0
2019,12,HA,Hawaiian Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",92,20,0,0,696,585,0,0,0
