year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay
2021,5,UA,United Air Lines Inc.,ONT,"Ontario, CA: Ontario International",28,6,0,0,285,19,103,28,0
2021,5,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3454,294,6,3,20414,9446,2250,2894,0
2021,5,UA,United Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",114,21,0,0,1222,464,7,168,0
2021,5,UA,United Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",248,13,0,0,490,288,0,130,0
2021,5,UA,United Air Lines Inc.,PDX,"Portland, OR: Portland International",311,36,1,0,1614,604,327,250,0
2021,5,UA,United Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",63,12,0,0,714,152,35,135,0
2021,5,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",565,44,1,0,3699,999,1387,524,0
2021,5,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",92,18,0,0,994,350,45,86,0
2021,5,UA,United Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",53,6,0,0,391,240,45,84,0
2021,5,UA,United Air Lines Inc.,PSP,"Palm Springs, CA: Palm Springs International",62,14,0,0,620,493,0,66,0
2021,5,UA,United Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",2,0,0,0,0,0,0,0,0
2021,5,UA,United Air Lines Inc.,RAP,"Rapid City, SD: Rapid City Regional",27,8,0,0,473,307,0,59,0
2021,5,UA,United Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",213,29,0,0,1811,174,335,209,0
2021,5,UA,United Air Lines Inc.,RIC,"Richmond, VA: Richmond International",62,12,0,0,474,124,0,132,0
2021,5,UA,United Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",62,10,0,0,773,374,16,95,0
2021,5,UA,United Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",467,42,1,1,2099,516,273,476,0
2021,5,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",477,45,0,0,2379,587,292,557,0
2021,5,UA,United Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",210,41,1,2,3162,1181,554,719,0
2021,5,UA,United Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",47,3,2,0,195,144,0,51,0
2021,5,UA,United Air Lines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",4,0,0,0,0,0,0,0,0
2021,5,UA,United Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",406,53,0,0,2928,1067,362,503,0
2021,5,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",1610,215,8,3,11561,4550,480,3046,0
2021,5,UA,United Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",32,4,0,0,220,66,107,47,0
2021,5,UA,United Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",257,17,1,0,1128,237,504,253,0
2021,5,UA,United Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",144,18,0,0,1336,358,201,119,0
2021,5,UA,United Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",239,26,0,0,1081,411,122,164,0
2021,5,UA,United Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",203,37,0,1,2754,338,1126,488,0
2021,5,UA,United Air Lines Inc.,SPN,"Saipan, TT: Francisco C. Ada Saipan International",18,2,0,0,299,278,0,5,0
2021,5,UA,United Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",86,7,0,0,245,80,0,92,0
2021,5,UA,United Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",128,13,0,0,570,143,0,216,0
2021,5,UA,United Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",3,0,0,0,0,0,0,0,0
2021,5,UA,United Air Lines Inc.,TPA,"Tampa, FL: Tampa International",517,52,1,0,2558,604,369,522,0
2021,5,UA,United Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",26,5,0,0,287,44,51,41,0
2021,5,UA,United Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",1,0,0,0,0,0,0,0,0
2021,5,WN,Southwest Airlines Co.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",474,124,1,1,6326,2767,0,363,0
2021,5,WN,Southwest Airlines Co.,ALB,"Albany, NY: Albany International",189,40,0,1,1789,1190,0,111,0
2021,5,WN,Southwest Airlines Co.,AMA,"Amarillo, TX: Rick Husband Amarillo International",93,38,1,0,2326,625,29,333,0
2021,5,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2645,383,4,4,19656,6638,847,3860,46
2021,5,WN,Southwest Airlines Co.,AUS,"Austin, TX: Austin - Bergstrom International",1392,337,3,7,17886,6285,260,5022,0
2021,5,WN,Southwest Airlines Co.,BDL,"Hartford, CT: Bradley International",264,66,0,1,2853,1429,101,139,0
2021,5,WN,Southwest Airlines Co.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",230,62,2,1,3296,1431,123,567,0
2021,5,WN,Southwest Airlines Co.,BNA,"Nashville, TN: Nashville International",3327,517,15,7,26297,8936,552,3316,65
2021,5,WN,Southwest Airlines Co.,BOI,"Boise, ID: Boise Air Terminal",257,43,0,0,2176,822,0,31,0
2021,5,WN,Southwest Airlines Co.,BOS,"Boston, MA: Logan International",347,65,0,0,2373,1485,0,40,0
2021,5,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International",328,100,0,0,5053,2924,0,474,0
2021,5,WN,Southwest Airlines Co.,BUR,"Burbank, CA: Bob Hope",642,104,1,1,5292,1895,0,86,9
2021,5,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",4725,692,2,20,31922,10454,1041,5208,61
2021,5,WN,Southwest Airlines Co.,BZN,"Bozeman, MT: Bozeman Yellowstone International",20,2,0,0,70,28,0,0,0
2021,5,WN,Southwest Airlines Co.,CHS,"Charleston, SC: Charleston AFB/International",316,63,0,1,2846,1253,55,455,0
2021,5,WN,Southwest Airlines Co.,CLE,"Cleveland, OH: Cleveland-Hopkins International",313,74,1,1,4071,2420,18,254,7
2021,5,WN,Southwest Airlines Co.,CLT,"Charlotte, NC: Charlotte Douglas International",182,40,0,0,2114,707,6,242,0
2021,5,WN,Southwest Airlines Co.,CMH,"Columbus, OH: John Glenn Columbus International",649,120,0,1,5524,2072,379,175,10
2021,5,WN,Southwest Airlines Co.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",398,57,4,5,3200,1446,21,198,0
2021,5,WN,Southwest Airlines Co.,CRP,"Corpus Christi, TX: Corpus Christi International",62,24,1,0,1330,219,105,36,0
2021,5,WN,Southwest Airlines Co.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",204,46,0,0,2722,1113,68,132,0
2021,5,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",4590,1262,68,42,82967,12703,3444,42998,156
2021,5,WN,Southwest Airlines Co.,DCA,"Washington, DC: Ronald Reagan Washington National",664,99,3,3,4680,1844,57,210,0
2021,5,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",6379,1494,22,31,77071,19080,2487,29858,124
2021,5,WN,Southwest Airlines Co.,DSM,"Des Moines, IA: Des Moines International",95,11,0,0,447,221,95,18,0
2021,5,WN,Southwest Airlines Co.,DTW,"Detroit, MI: Detroit Metro Wayne County",297,84,0,0,4186,1538,446,131,0
2021,5,WN,Southwest Airlines Co.,ECP,"Panama City, FL: Northwest Florida Beaches International",404,71,3,0,3275,1115,70,586,0
2021,5,WN,Southwest Airlines Co.,ELP,"El Paso, TX: El Paso International",310,88,0,0,4420,1593,0,426,0
2021,5,WN,Southwest Airlines Co.,FAT,"Fresno, CA: Fresno Yosemite International",124,19,0,0,744,596,25,19,0
2021,5,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1446,204,3,2,10036,4114,93,899,75
2021,5,WN,Southwest Airlines Co.,GEG,"Spokane, WA: Spokane International",253,57,1,1,2641,1049,0,67,0
2021,5,WN,Southwest Airlines Co.,GRR,"Grand Rapids, MI: Gerald R. Ford International",184,29,0,0,920,520,0,43,0
2021,5,WN,Southwest Airlines Co.,GSP,"Greer, SC: Greenville-Spartanburg International",125,23,0,0,1277,333,41,121,0
2021,5,WN,Southwest Airlines Co.,HDN,"Hayden, CO: Yampa Valley",23,3,0,0,77,77,0,0,0
2021,5,WN,Southwest Airlines Co.,HNL,"Honolulu, HI: Daniel K Inouye International",775,59,7,0,2536,1408,0,134,0
2021,5,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",3599,697,10,20,36542,9868,1360,11447,67
2021,5,WN,Southwest Airlines Co.,HRL,"Harlingen/San Benito, TX: Valley International",68,33,0,0,1567,733,53,46,0
2021,5,WN,Southwest Airlines Co.,IAD,"Washington, DC: Washington Dulles International",163,28,0,0,1367,818,45,112,0
2021,5,WN,Southwest Airlines Co.,IAH,"Houston, TX: George Bush Intercontinental/Houston",465,104,8,5,6429,1423,510,1844,0
2021,5,WN,Southwest Airlines Co.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",72,14,0,0,556,282,0,47,0
2021,5,WN,Southwest Airlines Co.,IND,"Indianapolis, IN: Indianapolis International",777,149,1,0,7936,3537,84,375,22
2021,5,WN,Southwest Airlines Co.,ISP,"Islip, NY: Long Island MacArthur",204,59,1,0,2473,1420,49,192,73
2021,5,WN,Southwest Airlines Co.,ITO,"Hilo, HI: Hilo International",124,7,3,0,235,128,0,8,0
2021,5,WN,Southwest Airlines Co.,JAX,"Jacksonville, FL: Jacksonville International",344,70,1,0,3480,1174,58,91,0
2021,5,WN,Southwest Airlines Co.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",217,18,1,0,677,269,0,83,0
2021,5,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: McCarran International",4793,713,8,7,35530,11629,676,3480,0
2021,5,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",1445,273,5,0,14310,5691,454,370,0
2021,5,WN,Southwest Airlines Co.,LBB,"Lubbock, TX: Lubbock Preston Smith International",122,44,1,0,2156,576,16,169,0
2021,5,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",496,80,2,2,3730,1817,32,152,0
2021,5,WN,Southwest Airlines Co.,LGB,"Long Beach, CA: Long Beach Airport",714,99,0,1,4811,1837,287,179,0
2021,5,WN,Southwest Airlines Co.,LIH,"Lihue, HI: Lihue Airport",124,8,0,0,325,243,0,17,0
2021,5,WN,Southwest Airlines Co.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",150,54,1,0,3232,963,185,233,0
2021,5,WN,Southwest Airlines Co.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",176,48,2,1,2591,1038,177,230,0
2021,5,WN,Southwest Airlines Co.,MCI,"Kansas City, MO: Kansas City International",1117,216,3,1,10101,4754,419,864,28
2021,5,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",3322,532,7,7,29930,12478,785,3193,46
2021,5,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",5026,666,10,5,35469,14580,573,2117,123
2021,5,WN,Southwest Airlines Co.,MEM,"Memphis, TN: Memphis International",297,74,0,0,3660,1686,128,367,0
2021,5,WN,Southwest Airlines Co.,MHT,"Manchester, NH: Manchester-Boston Regional",175,48,0,0,2114,840,48,185,0
2021,5,WN,Southwest Airlines Co.,MIA,"Miami, FL: Miami International",581,91,2,3,4567,1966,36,714,0
2021,5,WN,Southwest Airlines Co.,MKE,"Milwaukee, WI: General Mitchell International",756,163,0,0,8549,3898,154,581,18
2021,5,WN,Southwest Airlines Co.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",383,79,0,0,3611,1531,125,157,32
2021,5,WN,Southwest Airlines Co.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1016,244,4,1,12623,4494,270,1528,0
2021,5,WN,Southwest Airlines Co.,MTJ,"Montrose/Delta, CO: Montrose Regional",23,1,0,0,96,96,0,0,0
2021,5,WN,Southwest Airlines Co.,MYR,"Myrtle Beach, SC: Myrtle Beach International",54,4,0,0,92,53,0,4,0
2021,5,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metropolitan Oakland International",2146,357,4,0,18811,6145,178,1006,13
2021,5,WN,Southwest Airlines Co.,OGG,"Kahului, HI: Kahului Airport",372,43,4,0,1758,895,0,260,0
2021,5,WN,Southwest Airlines Co.,OKC,"Oklahoma City, OK: Will Rogers World",373,104,1,3,5215,2559,0,607,0
2021,5,WN,Southwest Airlines Co.,OMA,"Omaha, NE: Eppley Airfield",494,124,2,0,5409,2007,0,389,0
2021,5,WN,Southwest Airlines Co.,ONT,"Ontario, CA: Ontario International",569,110,1,0,5292,2179,46,134,0
2021,5,WN,Southwest Airlines Co.,ORD,"Chicago, IL: Chicago O'Hare International",496,93,2,1,3816,1466,47,553,19
2021,5,WN,Southwest Airlines Co.,ORF,"Norfolk, VA: Norfolk International",177,37,0,0,1486,999,25,39,0
2021,5,WN,Southwest Airlines Co.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",155,30,0,1,1555,761,6,222,14
2021,5,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",519,116,0,0,4878,2660,33,155,0
2021,5,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",314,72,0,0,3578,1119,133,112,0
2021,5,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4597,686,9,1,34721,13092,913,2498,15
2021,5,WN,Southwest Airlines Co.,PIT,"Pittsburgh, PA: Pittsburgh International",636,110,0,0,5614,2573,24,198,0
2021,5,WN,Southwest Airlines Co.,PNS,"Pensacola, FL: Pensacola International",279,52,1,2,2987,1264,87,482,0
2021,5,WN,Southwest Airlines Co.,PSP,"Palm Springs, CA: Palm Springs International",181,28,0,1,1018,556,0,149,0
2021,5,WN,Southwest Airlines Co.,PVD,"Providence, RI: Theodore Francis Green State",281,80,0,0,3458,2127,126,169,0
2021,5,WN,Southwest Airlines Co.,PWM,"Portland, ME: Portland International Jetport",93,29,0,0,1339,716,155,61,0
2021,5,WN,Southwest Airlines Co.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",466,93,0,0,4155,2072,65,241,82
2021,5,WN,Southwest Airlines Co.,RIC,"Richmond, VA: Richmond International",128,20,0,0,1024,510,54,104,0
2021,5,WN,Southwest Airlines Co.,RNO,"Reno, NV: Reno/Tahoe International",531,104,1,0,5331,1444,29,449,0
2021,5,WN,Southwest Airlines Co.,ROC,"Rochester, NY: Greater Rochester International",91,20,0,0,1110,665,0,66,0
2021,5,WN,Southwest Airlines Co.,RSW,"Fort Myers, FL: Southwest Florida International",920,129,1,3,6911,2972,162,408,132
2021,5,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",1580,249,2,3,11901,4806,72,440,80
2021,5,WN,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International",824,220,2,2,12232,4165,146,1967,83
2021,5,WN,Southwest Airlines Co.,SAV,"Savannah, GA: Savannah/Hilton Head International",189,36,0,0,1532,852,18,466,0
2021,5,WN,Southwest Airlines Co.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",155,19,0,0,915,586,0,7,0
2021,5,WN,Southwest Airlines Co.,SDF,"Louisville, KY: Louisville Muhammad Ali International",318,53,0,0,2755,1187,37,195,0
2021,5,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",554,110,0,0,5880,2267,89,191,0
2021,5,WN,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International",464,77,0,0,3398,1421,0,315,0
2021,5,WN,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",1269,182,1,2,8869,3269,32,515,96
2021,5,WN,Southwest Airlines Co.,SJU,"San Juan, PR: Luis Munoz Marin International",366,48,0,0,2176,1128,163,183,0
2021,5,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",750,162,3,0,8743,3466,0,785,26
2021,5,WN,Southwest Airlines Co.,SMF,"Sacramento, CA: Sacramento International",1558,242,4,2,11293,4160,44,489,31
2021,5,WN,Southwest Airlines Co.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",1066,196,2,1,8048,3842,0,436,0
2021,5,WN,Southwest Airlines Co.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",337,29,1,0,1026,677,0,90,0
2021,5,WN,Southwest Airlines Co.,STL,"St. Louis, MO: St Louis Lambert International",2046,279,2,9,14390,6026,537,1081,140
2021,5,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",1840,275,2,1,14945,5110,451,1159,19
2021,5,WN,Southwest Airlines Co.,TUL,"Tulsa, OK: Tulsa International",289,91,0,0,4397,1420,43,390,0
2021,5,WN,Southwest Airlines Co.,TUS,"Tucson, AZ: Tucson International",186,40,0,0,1980,1238,0,57,0
2021,5,WN,Southwest Airlines Co.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",148,21,0,0,871,394,0,267,0
2021,5,YV,Mesa Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",244,54,3,3,4369,1664,337,428,0
2021,5,YV,Mesa Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",124,40,4,2,4472,1379,722,746,0
2021,5,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",119,15,0,1,809,145,329,335,0
2021,5,YV,Mesa Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",61,4,0,1,584,109,422,53,0
2021,5,YV,Mesa Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",13,5,1,0,267,143,0,47,0
2021,5,YV,Mesa Airlines Inc.,BDL,"Hartford, CT: Bradley International",13,2,0,0,97,0,0,97,0
2021,5,YV,Mesa Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",52,16,1,0,1380,251,149,248,0
2021,5,YV,Mesa Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",54,11,0,0,680,349,208,123,0
2021,5,YV,Mesa Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",59,16,1,0,1188,136,112,183,0
2021,5,YV,Mesa Airlines Inc.,BNA,"Nashville, TN: Nashville International",110,11,0,1,1012,528,274,210,0
2021,5,YV,Mesa Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",42,7,0,0,749,0,404,345,0
2021,5,YV,Mesa Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",4,0,0,0,0,0,0,0,0
2021,5,YV,Mesa Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",62,13,0,0,927,458,358,111,0
2021,5,YV,Mesa Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",5,0,0,0,0,0,0,0,0
2021,5,YV,Mesa Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",83,17,2,0,1078,709,60,309,0
2021,5,YV,Mesa Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",26,2,0,0,173,103,0,19,0
2021,5,YV,Mesa Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",50,4,0,0,319,86,211,22,0
2021,5,YV,Mesa Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",120,22,1,1,1272,689,0,583,0
2021,5,YV,Mesa Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",63,13,0,0,913,531,216,166,0
2021,5,YV,Mesa Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",49,10,0,0,1345,239,927,38,0
2021,5,YV,Mesa Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",110,20,1,0,1329,224,285,209,0
2021,5,YV,Mesa Airlines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",31,9,1,0,424,118,18,80,0
2021,5,YV,Mesa Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",83,16,0,1,790,39,332,419,0
2021,5,YV,Mesa Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2456,695,91,24,65452,12089,9392,16046,38
2021,5,YV,Mesa Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",31,6,0,0,356,123,123,51,0
2021,5,YV,Mesa Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",65,9,0,0,529,101,201,227,0
2021,5,YV,Mesa Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",143,33,6,0,4509,1628,164,264,0
2021,5,YV,Mesa Airlines Inc.,ELP,"El Paso, TX: El Paso International",276,65,9,0,6059,2009,596,482,0
2021,5,YV,Mesa Airlines Inc.,EYW,"Key West, FL: Key West International",52,10,1,0,523,72,258,193,0
2021,5,YV,Mesa Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",5,1,0,0,82,82,0,0,0
2021,5,YV,Mesa Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",2,2,0,0,182,10,0,0,0
2021,5,YV,Mesa Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",109,23,1,0,3179,1115,809,301,0
2021,5,YV,Mesa Airlines Inc.,GRK,"Killeen, TX: Robert Gray AAF",20,3,3,0,142,12,0,87,0
2021,5,YV,Mesa Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",81,27,4,0,2936,1629,222,257,0
2021,5,YV,Mesa Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",58,10,0,0,997,169,764,64,0
2021,5,YV,Mesa Airlines Inc.,HOU,"Houston, TX: William P Hobby",201,69,9,1,8581,2710,1709,1187,12
2021,5,YV,Mesa Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",31,6,1,0,1128,1009,83,36,0
2021,5,YV,Mesa Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",599,66,0,1,6416,1070,741,4587,0
2021,5,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2808,337,25,22,34731,7091,5067,21988,18
2021,5,YV,Mesa Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",86,30,2,0,2939,669,1111,318,18
2021,5,YV,Mesa Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",85,15,0,0,1688,598,362,728,0
2021,5,YV,Mesa Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",77,12,0,0,1112,201,0,911,0
2021,5,YV,Mesa Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",85,22,0,1,1195,296,118,220,0
2021,5,YV,Mesa Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",108,36,9,0,6045,1141,1484,602,0
2021,5,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",93,10,0,0,708,22,326,186,0
2021,5,YV,Mesa Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",41,7,0,0,761,75,0,0,20
2021,5,YV,Mesa Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",25,4,0,0,1096,0,0,998,0
2021,5,YV,Mesa Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",340,79,8,0,7586,1588,1710,1043,0
2021,5,YV,Mesa Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",150,24,0,0,1990,297,457,1042,0
2021,5,YV,Mesa Airlines Inc.,MEM,"Memphis, TN: Memphis International",159,37,4,1,3048,1167,610,641,44
2021,5,YV,Mesa Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",141,42,4,0,5116,470,1343,992,0
2021,5,YV,Mesa Airlines Inc.,MLI,"Moline, IL: Quad City International",59,19,1,0,1653,300,132,225,0
2021,5,YV,Mesa Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",81,10,1,0,1217,180,668,20,17
2021,5,YV,Mesa Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",31,5,0,0,258,58,0,49,0
2021,5,YV,Mesa Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",31,1,0,0,223,0,223,0,0
2021,5,YV,Mesa Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",26,2,0,0,397,397,0,0,0
2021,5,YV,Mesa Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",24,3,0,0,214,171,0,43,0
2021,5,YV,Mesa Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",189,38,3,0,3370,847,1446,685,0
2021,5,YV,Mesa Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",75,11,1,0,1375,84,136,964,0
2021,5,YV,Mesa Airlines Inc.,ONT,"Ontario, CA: Ontario International",144,15,0,0,1012,487,235,97,0
2021,5,YV,Mesa Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",35,8,0,0,760,299,29,432,0
2021,5,YV,Mesa Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",57,4,0,1,215,22,131,31,0
2021,5,YV,Mesa Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",61,11,0,0,1291,60,1087,144,0
2021,5,YV,Mesa Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",869,84,4,1,7559,2204,329,224,6
2021,5,YV,Mesa Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",57,24,2,0,2228,366,856,149,0
2021,5,YV,Mesa Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",62,9,1,0,593,119,308,166,0
2021,5,YV,Mesa Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",48,9,2,0,501,361,0,140,0
2021,5,YV,Mesa Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",36,2,0,0,224,56,0,30,0
2021,5,YV,Mesa Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",88,34,2,0,2960,807,436,158,0
2021,5,YV,Mesa Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",97,12,0,0,944,337,466,141,0
2021,5,YV,Mesa Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",30,2,0,0,41,24,0,3,0
2021,5,YV,Mesa Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",70,8,0,2,588,36,301,158,0
2021,5,YV,Mesa Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",78,19,1,0,1661,774,419,468,0
2021,5,YV,Mesa Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",89,9,0,0,431,123,0,0,3
2021,5,YV,Mesa Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",182,53,3,0,5107,1874,1278,362,0
2021,5,YV,Mesa Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",30,3,1,0,167,63,76,28,0
2021,5,YV,Mesa Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",4,0,0,0,0,0,0,0,0
2021,5,YV,Mesa Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",10,0,0,0,0,0,0,0,0
2021,5,YV,Mesa Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",89,8,1,1,556,89,0,467,0
